Country Name,Country Code,Indicator Name,GDP_perCapita,Year
Fiji,FJI,GDP per capita (current US$),5605.609148,2014
France,FRA,GDP per capita (current US$),43011.2631,2014
Faroe Islands,FRO,GDP per capita (current US$),59433.83457,2014
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),2971.512602,2014
Gabon,GAB,GDP per capita (current US$),9663.42411,2014
United Kingdom,GBR,GDP per capita (current US$),47452.19914,2014
Georgia,GEO,GDP per capita (current US$),4739.188338,2014
Ghana,GHA,GDP per capita (current US$),1899.668336,2014
Gibraltar,GIB,GDP per capita (current US$),0.0,2014
Guinea,GIN,GDP per capita (current US$),787.2385644,2014
"Gambia, The",GMB,GDP per capita (current US$),607.4299047,2014
Guinea-Bissau,GNB,GDP per capita (current US$),623.3130914,2014
Equatorial Guinea,GNQ,GDP per capita (current US$),19394.08066,2014
Greece,GRC,GDP per capita (current US$),21601.7764,2014
Grenada,GRD,GDP per capita (current US$),8370.040472,2014
Greenland,GRL,GDP per capita (current US$),50484.92757,2014
Guatemala,GTM,GDP per capita (current US$),3779.642336,2014
Guam,GUM,GDP per capita (current US$),34843.20557,2014
Guyana,GUY,GDP per capita (current US$),5407.153711,2014
High income,HIC,GDP per capita (current US$),42995.26562,2014
"Hong Kong SAR, China",HKG,GDP per capita (current US$),40315.28556,2014
Honduras,HND,GDP per capita (current US$),2206.054397,2014
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),970.9121683,2014
Croatia,HRV,GDP per capita (current US$),13599.40978,2014
Haiti,HTI,GDP per capita (current US$),1402.100289,2014
Hungary,HUN,GDP per capita (current US$),14267.01215,2014
IBRD only,IBD,GDP per capita (current US$),5965.710751,2014
IDA & IBRD total,IBT,GDP per capita (current US$),4848.12374,2014
IDA total,IDA,GDP per capita (current US$),1408.98015,2014
IDA blend,IDB,GDP per capita (current US$),2068.872068,2014
Indonesia,IDN,GDP per capita (current US$),3491.637491,2014
IDA only,IDX,GDP per capita (current US$),1065.282163,2014
Isle of Man,IMN,GDP per capita (current US$),92334.64631,2014
India,IND,GDP per capita (current US$),1573.885642,2014
Not classified,INX,GDP per capita (current US$),0.0,2014
Ireland,IRL,GDP per capita (current US$),55586.9626,2014
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),5585.525604,2014
Iraq,IRQ,GDP per capita (current US$),6637.684375,2014
Iceland,ISL,GDP per capita (current US$),54576.74481,2014
Israel,ISR,GDP per capita (current US$),37738.41607,2014
Italy,ITA,GDP per capita (current US$),35518.41529,2014
Jamaica,JAM,GDP per capita (current US$),4834.284009,2014
Jordan,JOR,GDP per capita (current US$),4131.44735,2014
Japan,JPN,GDP per capita (current US$),38109.41211,2014
Kazakhstan,KAZ,GDP per capita (current US$),12807.26069,2014
Kenya,KEN,GDP per capita (current US$),1315.802225,2014
Kyrgyz Republic,KGZ,GDP per capita (current US$),1279.769783,2014
Cambodia,KHM,GDP per capita (current US$),1093.495976,2014
Kiribati,KIR,GDP per capita (current US$),1642.822669,2014
St. Kitts and Nevis,KNA,GDP per capita (current US$),18051.17903,2014
"Korea, Rep.",KOR,GDP per capita (current US$),29249.57522,2014
Kuwait,KWT,GDP per capita (current US$),44062.34091,2014
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),9775.879638,2014
Lao PDR,LAO,GDP per capita (current US$),1998.333108,2014
Lebanon,LBN,GDP per capita (current US$),7687.930519,2014
Liberia,LBR,GDP per capita (current US$),721.1822986,2014
Libya,LBY,GDP per capita (current US$),6466.908237,2014
St. Lucia,LCA,GDP per capita (current US$),9843.308534,2014
Latin America & Caribbean,LCN,GDP per capita (current US$),10433.17121,2014
Least developed countries: UN classification,LDC,GDP per capita (current US$),1052.687815,2014
Low income,LIC,GDP per capita (current US$),874.3229915,2014
Liechtenstein,LIE,GDP per capita (current US$),178864.8519,2014
Sri Lanka,LKA,GDP per capita (current US$),3819.25353,2014
Lower middle income,LMC,GDP per capita (current US$),2145.495731,2014
Low & middle income,LMY,GDP per capita (current US$),4674.292066,2014
Lesotho,LSO,GDP per capita (current US$),1194.575627,2014
Late-demographic dividend,LTE,GDP per capita (current US$),8819.043837,2014
Lithuania,LTU,GDP per capita (current US$),16551.0182,2014
Luxembourg,LUX,GDP per capita (current US$),118823.6484,2014
Latvia,LVA,GDP per capita (current US$),15713.53697,2014
"Macao SAR, China",MAC,GDP per capita (current US$),93022.87514,2014
St. Martin (French part),MAF,GDP per capita (current US$),0.0,2014
Morocco,MAR,GDP per capita (current US$),3171.699192,2014
Monaco,MCO,GDP per capita (current US$),189432.37,2014
Moldova,MDA,GDP per capita (current US$),3328.801449,2014
Madagascar,MDG,GDP per capita (current US$),530.8611206,2014
Maldives,MDV,GDP per capita (current US$),8499.307148,2014
Middle East & North Africa,MEA,GDP per capita (current US$),8527.81667,2014
Mexico,MEX,GDP per capita (current US$),10928.91601,2014
Marshall Islands,MHL,GDP per capita (current US$),3185.261354,2014
Middle income,MIC,GDP per capita (current US$),5069.137762,2014
North Macedonia,MKD,GDP per capita (current US$),5468.126225,2014
Mali,MLI,GDP per capita (current US$),848.279043,2014
Malta,MLT,GDP per capita (current US$),26754.26845,2014
Myanmar,MMR,GDP per capita (current US$),1140.76652,2014
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),4453.932158,2014
Montenegro,MNE,GDP per capita (current US$),7388.147794,2014
Mongolia,MNG,GDP per capita (current US$),4158.521471,2014
Northern Mariana Islands,MNP,GDP per capita (current US$),15044.9359,2014
Mozambique,MOZ,GDP per capita (current US$),673.969212,2014
Mauritania,MRT,GDP per capita (current US$),1677.109019,2014
Mauritius,MUS,GDP per capita (current US$),10153.93269,2014
Malawi,MWI,GDP per capita (current US$),371.2695217,2014
Malaysia,MYS,GDP per capita (current US$),11319.06194,2014
North America,NAC,GDP per capita (current US$),54648.01934,2014
Namibia,NAM,GDP per capita (current US$),5469.901401,2014
New Caledonia,NCL,GDP per capita (current US$),0.0,2014
Niger,NER,GDP per capita (current US$),564.5967488,2014
Nigeria,NGA,GDP per capita (current US$),3098.985791,2014
Nicaragua,NIC,GDP per capita (current US$),1934.062922,2014
Netherlands,NLD,GDP per capita (current US$),52830.17423,2014
Norway,NOR,GDP per capita (current US$),97019.18275,2014
Nepal,NPL,GDP per capita (current US$),844.8531248,2014
Nauru,NRU,GDP per capita (current US$),10171.48073,2014
New Zealand,NZL,GDP per capita (current US$),44572.89875,2014
OECD members,OED,GDP per capita (current US$),37908.85972,2014
Oman,OMN,GDP per capita (current US$),20035.21731,2014
Other small states,OSS,GDP per capita (current US$),15758.29011,2014
Pakistan,PAK,GDP per capita (current US$),1251.175719,2014
Panama,PAN,GDP per capita (current US$),12796.05753,2014
Peru,PER,GDP per capita (current US$),6672.877373,2014
Philippines,PHL,GDP per capita (current US$),2959.645435,2014
Palau,PLW,GDP per capita (current US$),13711.7617,2014
Papua New Guinea,PNG,GDP per capita (current US$),2920.782986,2014
Poland,POL,GDP per capita (current US$),14271.30585,2014
Pre-demographic dividend,PRE,GDP per capita (current US$),1822.918991,2014
Puerto Rico,PRI,GDP per capita (current US$),28981.45733,2014
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),0.0,2014
Portugal,PRT,GDP per capita (current US$),22074.30076,2014
Paraguay,PRY,GDP per capita (current US$),6118.31811,2014
West Bank and Gaza,PSE,GDP per capita (current US$),3352.112595,2014
Pacific island small states,PSS,GDP per capita (current US$),3970.784808,2014
Post-demographic dividend,PST,GDP per capita (current US$),43092.61894,2014
French Polynesia,PYF,GDP per capita (current US$),0.0,2014
Qatar,QAT,GDP per capita (current US$),83858.34046,2014
Romania,ROU,GDP per capita (current US$),10043.67745,2014
Russian Federation,RUS,GDP per capita (current US$),14095.64874,2014
Rwanda,RWA,GDP per capita (current US$),743.559038,2014
South Asia,SAS,GDP per capita (current US$),1496.00791,2014
Saudi Arabia,SAU,GDP per capita (current US$),24464.21256,2014
Sudan,SDN,GDP per capita (current US$),1625.463728,2014
Senegal,SEN,GDP per capita (current US$),1396.657339,2014
Singapore,SGP,GDP per capita (current US$),57562.53079,2014
Solomon Islands,SLB,GDP per capita (current US$),2274.887866,2014
Sierra Leone,SLE,GDP per capita (current US$),714.6997957,2014
El Salvador,SLV,GDP per capita (current US$),3589.041296,2014
San Marino,SMR,GDP per capita (current US$),50817.33082,2014
Somalia,SOM,GDP per capita (current US$),295.2666099,2014
Serbia,SRB,GDP per capita (current US$),6600.056809,2014
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),1860.252141,2014
South Sudan,SSD,GDP per capita (current US$),1322.820364,2014
Sub-Saharan Africa,SSF,GDP per capita (current US$),1861.462891,2014
Small states,SST,GDP per capita (current US$),14015.34245,2014
Sao Tome and Principe,STP,GDP per capita (current US$),1770.467688,2014
Suriname,SUR,GDP per capita (current US$),9471.922001,2014
Slovak Republic,SVK,GDP per capita (current US$),18674.34406,2014
Slovenia,SVN,GDP per capita (current US$),24214.92207,2014
Sweden,SWE,GDP per capita (current US$),60020.36046,2014
Eswatini,SWZ,GDP per capita (current US$),4038.55354,2014
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),33043.68838,2014
Seychelles,SYC,GDP per capita (current US$),14700.33434,2014
Syrian Arab Republic,SYR,GDP per capita (current US$),0.0,2014
Turks and Caicos Islands,TCA,GDP per capita (current US$),23778.51913,2014
Chad,TCD,GDP per capita (current US$),1020.287979,2014
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),6370.399755,2014
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),10319.43686,2014
Togo,TGO,GDP per capita (current US$),640.9342196,2014
Thailand,THA,GDP per capita (current US$),5951.883487,2014
Tajikistan,TJK,GDP per capita (current US$),1104.172358,2014
Turkmenistan,TKM,GDP per capita (current US$),7962.244925,2014
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),10350.15899,2014
Timor-Leste,TLS,GDP per capita (current US$),1232.453997,2014
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),4466.514805,2014
Tonga,TON,GDP per capita (current US$),4354.24436,2014
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),1496.00791,2014
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),1861.462891,2014
Trinidad and Tobago,TTO,GDP per capita (current US$),20270.93377,2014
Tunisia,TUN,GDP per capita (current US$),4305.482357,2014
Turkey,TUR,GDP per capita (current US$),12157.99043,2014
Tuvalu,TUV,GDP per capita (current US$),3398.39675,2014
Tanzania,TZA,GDP per capita (current US$),1030.077648,2014
Uganda,UGA,GDP per capita (current US$),879.7349486,2014
Ukraine,UKR,GDP per capita (current US$),3104.643206,2014
Upper middle income,UMC,GDP per capita (current US$),8769.654809,2014
Uruguay,URY,GDP per capita (current US$),16831.94819,2014
United States,USA,GDP per capita (current US$),55049.98833,2014
Uzbekistan,UZB,GDP per capita (current US$),2492.336643,2014
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),6684.377547,2014
"Venezuela, RB",VEN,GDP per capita (current US$),16055.64532,2014
British Virgin Islands,VGB,GDP per capita (current US$),0.0,2014
Virgin Islands (U.S.),VIR,GDP per capita (current US$),33573.71943,2014
Vietnam,VNM,GDP per capita (current US$),2030.278447,2014
Vanuatu,VUT,GDP per capita (current US$),2926.67996,2014
World,WLD,GDP per capita (current US$),10954.7362,2014
Samoa,WSM,GDP per capita (current US$),3937.779197,2014
Kosovo,XKX,GDP per capita (current US$),4080.330717,2014
"Yemen, Rep.",YEM,GDP per capita (current US$),1674.002572,2014
South Africa,ZAF,GDP per capita (current US$),6433.400402,2014
Zambia,ZMB,GDP per capita (current US$),1762.427817,2014
Zimbabwe,ZWE,GDP per capita (current US$),1434.896277,2014
Aruba,ABW,GDP per capita (current US$),28396.90842,2015
Africa Eastern and Southern,AFE,GDP per capita (current US$),1503.859334,2015
Afghanistan,AFG,GDP per capita (current US$),578.4663529,2015
Africa Western and Central,AFW,GDP per capita (current US$),1886.248158,2015
Angola,AGO,GDP per capita (current US$),4166.979833,2015
Albania,ALB,GDP per capita (current US$),3952.801215,2015
Andorra,AND,GDP per capita (current US$),35770.7767,2015
Arab World,ARB,GDP per capita (current US$),6346.032347,2015
United Arab Emirates,ARE,GDP per capita (current US$),38663.4005,2015
Argentina,ARG,GDP per capita (current US$),13789.06042,2015
Armenia,ARM,GDP per capita (current US$),3607.289299,2015
American Samoa,ASM,GDP per capita (current US$),12059.63516,2015
Antigua and Barbuda,ATG,GDP per capita (current US$),14285.32978,2015
Australia,AUS,GDP per capita (current US$),56755.72171,2015
Austria,AUT,GDP per capita (current US$),44178.04738,2015
Azerbaijan,AZE,GDP per capita (current US$),5500.310382,2015
Burundi,BDI,GDP per capita (current US$),305.549646,2015
Belgium,BEL,GDP per capita (current US$),40991.80814,2015
Benin,BEN,GDP per capita (current US$),1076.796702,2015
Burkina Faso,BFA,GDP per capita (current US$),653.3272681,2015
Bangladesh,BGD,GDP per capita (current US$),1248.45331,2015
Bulgaria,BGR,GDP per capita (current US$),7055.935673,2015
Bahrain,BHR,GDP per capita (current US$),22634.08565,2015
"Bahamas, The",BHS,GDP per capita (current US$),31295.56387,2015
Bosnia and Herzegovina,BIH,GDP per capita (current US$),4727.276333,2015
Belarus,BLR,GDP per capita (current US$),5949.106307,2015
Belize,BLZ,GDP per capita (current US$),4770.232656,2015
Bermuda,BMU,GDP per capita (current US$),102005.6256,2015
Bolivia,BOL,GDP per capita (current US$),3035.971655,2015
Brazil,BRA,GDP per capita (current US$),8814.001418,2015
Barbados,BRB,GDP per capita (current US$),16524.8995,2015
Brunei Darussalam,BRN,GDP per capita (current US$),31164.03625,2015
Bhutan,BTN,GDP per capita (current US$),2752.630172,2015
Botswana,BWA,GDP per capita (current US$),6799.870178,2015
Central African Republic,CAF,GDP per capita (current US$),377.422919,2015
Canada,CAN,GDP per capita (current US$),43596.13554,2015
Central Europe and the Baltics,CEB,GDP per capita (current US$),12513.20184,2015
Switzerland,CHE,GDP per capita (current US$),84776.14217,2015
Channel Islands,CHI,GDP per capita (current US$),0.0,2015
Chile,CHL,GDP per capita (current US$),13574.16924,2015
China,CHN,GDP per capita (current US$),8066.942635,2015
Cote d'Ivoire,CIV,GDP per capita (current US$),1972.545683,2015
Cameroon,CMR,GDP per capita (current US$),1327.502561,2015
"Congo, Dem. Rep.",COD,GDP per capita (current US$),497.3170391,2015
"Congo, Rep.",COG,GDP per capita (current US$),2447.539308,2015
Colombia,COL,GDP per capita (current US$),6175.87603,2015
Comoros,COM,GDP per capita (current US$),1242.585682,2015
Cabo Verde,CPV,GDP per capita (current US$),3043.031382,2015
Costa Rica,CRI,GDP per capita (current US$),11642.77805,2015
Caribbean small states,CSS,GDP per capita (current US$),10116.51995,2015
Cuba,CUB,GDP per capita (current US$),7694.014637,2015
Curacao,CUW,GDP per capita (current US$),19951.3279,2015
Cayman Islands,CYM,GDP per capita (current US$),76284.19393,2015
Cyprus,CYP,GDP per capita (current US$),23408.33668,2015
Czech Republic,CZE,GDP per capita (current US$),17829.69832,2015
Germany,DEU,GDP per capita (current US$),41086.72967,2015
Djibouti,DJI,GDP per capita (current US$),2658.964207,2015
Dominica,DMA,GDP per capita (current US$),7597.288894,2015
Denmark,DNK,GDP per capita (current US$),53254.85637,2015
Dominican Republic,DOM,GDP per capita (current US$),6921.520594,2015
Algeria,DZA,GDP per capita (current US$),4177.886892,2015
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),6519.038901,2015
Early-demographic dividend,EAR,GDP per capita (current US$),3301.137579,2015
